id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
542,"Nana: Trails","Designed for expert optimization tables, Nana: Trails channels arcane rivalry into a ruleset that stays readable while outcomes stay unpredictable. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Dice|Legacy|Cards,"Deck Building",55.21,2,6,64,"Clockwork Labs","Lena Ortiz",1992,/images/fixtures/game_0542.png,2025-11-05T03:49:16+00:00,2026-03-26T10:29:41+00:00,"0.8845,-0.796,-0.3053,0.0742,0.3985,0.5185,0.1348,0.4932"
543,"Ego of Trails","Ego of Trails is a brain-burner Strategy title for 2–4 players that leans into Miniatures, Tile Laying, Campaign and Legacy and sequential tactical turns play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Win or lose, Ego of Trails tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Miniatures|Tile Laying|Campaign|Legacy",Strategy,73.88,2,6,152,"Arcana Works","Nico Valdez",2011,/images/fixtures/game_0543.png,2025-11-14T23:02:17+00:00,2026-03-26T10:29:41+00:00,"-0.2906,-0.2668,-0.9063,0.2959,-0.2512,0.7177,0.4932,-0.3192"
544,"El Grande: Council","El Grande: Council is a campaign-first Eurogame title for 1–3 players that leans into Tile Laying, Campaign, Solo and Cards and programmed actions play. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Your group manages predictable economies while chasing milestone bonuses; by chapter 7 the board can contain over 26 modular tiles. Only adaptable crews master El Grande: Council, where players vote to rewrite one core rule each chapter and long-term planning matter as much as tactical brilliance.",,"Tile Laying|Campaign|Solo|Cards",Eurogame,33.09,1,7,61,"Indigo Forge","Nico Valdez",2016,/images/fixtures/game_0544.png,2025-08-16T04:26:36+00:00,2026-03-26T10:29:41+00:00,"0.805,0.8465,0.4266,0.2488,0.208,0.848,-0.6502,-0.4951"
545,"Nana: Dominion","Part campaign and part systems puzzle, Nana: Dominion asks 1–8 players players to master Eurogame priorities under attritional pressure. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Economy rails are intentionally unstable: once players trigger threshold events, 4 new scoring hooks reshape optimal lines. Win or lose, Nana: Dominion tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Legacy|Solo,Eurogame,27.01,4,7,132,"Silver Oak Studio","Soraya Kline",2013,/images/fixtures/game_0545.png,2025-07-02T13:53:37+00:00,2026-03-26T10:29:41+00:00,"0.7703,0.201,-0.788,0.1797,0.7703,0.3242,0.7428,0.5031"
546,"Negotiation Observatory","Part campaign and part systems puzzle, Negotiation Observatory asks 1–5 players players to master Co-op priorities under feast-or-famine pressure. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 3 chapters, even small resource leaks become strategic liabilities. A standout mechanic tied to Dice means even safe plans can collapse if opponents read your tempo one round ahead. Few designs blend Co-op and Dice this smoothly while remaining approachable across varied player counts.",,"Legacy|Tile Laying|Dice",Co-op,30.49,3,8,146,"Nimbus Games","Lena Ortiz",2022,/images/fixtures/game_0546.png,2026-02-01T20:24:57+00:00,2026-03-26T10:29:41+00:00,"-0.813,0.35,0.9223,-0.8281,-0.0123,-0.0011,0.7442,-0.8277"
547,"Orbit: Crown","Orbit: Crown blends Deck Building structure with Legacy chaos, delivering 111-minute arcs where every decision compounds into later chapters. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. Only adaptable crews master Orbit: Crown, where one public objective mutates whenever milestones are missed and long-term planning matter as much as tactical brilliance.",,"Solo|Legacy|Tile Laying","Deck Building",73.53,2,8,147,"Indigo Forge","Akira Flynn",2002,/images/fixtures/game_0547.png,2025-05-03T10:48:20+00:00,2026-03-26T10:29:41+00:00,"-0.3295,0.8914,0.6389,0.2065,-0.8715,0.4252,0.2274,-0.6992"
548,"Ra: Kingdom","Ra: Kingdom opens like a classic Deck Building game, then quickly reveals Solo layers that reward long-form table memory. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 164 minutes where adaptation beats scripted play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Campaign|Dice|Tile Laying","Deck Building",83.94,3,9,161,"Nimbus Games","Elliot Mercer",2005,/images/fixtures/game_0548.png,2026-03-13T07:07:51+00:00,2026-03-26T10:29:41+00:00,"0.5301,0.6217,0.1197,0.802,0.8631,0.8924,0.2835,0.3437"
549,"Zoo Vadis: Citadel","Zoo Vadis: Citadel is a brain-burner Abstract title for 2–8 players that leans into Legacy, Tile Laying and Engine Building and real-time bursts play. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 16 tiles and layered markers support deep positional planning. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Legacy|Tile Laying|Engine Building",Abstract,74.65,4,8,36,"Arcana Works","Nico Valdez",2017,/images/fixtures/game_0549.png,2025-10-05T16:54:14+00:00,2026-03-26T10:29:41+00:00,"0.1326,-0.6189,-0.8477,-0.1009,-0.9488,0.2204,0.089,0.5155"
550,"Gang of Dice Pacey","Designed for campaign-first tables, Gang of Dice Pacey channels arcane rivalry into a ruleset that stays readable while outcomes stay unpredictable. By mid-campaign, 4 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Engine Building|Solo|Campaign|Dice",Strategy,21.70,3,6,169,"Clockwork Labs","Lena Ortiz",2005,/images/fixtures/game_0550.png,2026-03-19T05:12:46+00:00,2026-03-26T10:29:41+00:00,"-0.9877,0.773,0.8717,0.3685,-0.8731,0.3763,0.3783,0.8257"
551,"Scout Classic","Scout Classic blends Deck Building structure with Dice chaos, delivering 155-minute arcs where every decision compounds into later chapters. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 6 relic-style upgrades that alter scoring priorities. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Engine Building|Legacy|Dice","Deck Building",57.81,2,7,75,"Clockwork Labs","Lena Ortiz",2017,/images/fixtures/game_0551.png,2026-02-13T02:51:17+00:00,2026-03-26T10:29:41+00:00,"0.7447,-0.3079,0.0172,0.9967,0.2863,0.2391,0.527,-0.9474"
552,"Ichor Modern","Ichor Modern frames political intrigue as a living sandbox: each scenario escalates pressure while 2–6 players teams improvise around shifting incentives. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 4 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. A standout mechanic tied to Solo means even safe plans can collapse if opponents read your tempo one round ahead. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Solo|Cards,Strategy,20.40,1,10,88,"Indigo Forge","Marcus Thorne",2022,/images/fixtures/game_0552.png,2026-02-20T20:06:02+00:00,2026-03-26T10:29:41+00:00,"-0.7926,-0.3158,-0.5007,-0.2407,-0.6503,0.5032,0.8132,0.5443"
553,"Festival Azul","Built around Family systems, Festival Azul pushes Cards choices across 4 linked sessions and rewards tables that enjoy city-building tension. Map states remain highly legible despite scale; by late game, up to 17 tiles and layered markers support deep positional planning. Few designs blend Family and Cards this smoothly while remaining approachable across varied player counts.",,"Engine Building|Cards",Family,36.81,3,6,48,"Clockwork Labs","Nico Valdez",2012,/images/fixtures/game_0553.png,2025-07-19T16:47:01+00:00,2026-03-26T10:29:41+00:00,"0.3566,-0.0521,-0.817,0.6183,0.9619,0.0803,-0.2926,0.3757"
554,"Clackety Conclave","Built around Family systems, Clackety Conclave pushes Miniatures choices across 10 linked sessions and rewards tables that enjoy guild conspiracies. Your group manages attritional economies while chasing milestone bonuses; by chapter 3 the board can contain over 28 modular tiles. If your table likes post-game debriefs, Clackety Conclave will spark them—nearly every finale feels earned, messy, and memorable.",,"Miniatures|Campaign|Engine Building",Family,89.98,4,10,159,"Indigo Forge","Akira Flynn",2018,/images/fixtures/game_0554.png,2025-09-14T11:59:58+00:00,2026-03-26T10:29:41+00:00,"-0.0061,-0.0686,0.7257,0.0736,0.3415,0.2035,0.52,0.5593"
555,"Zoo Vadis Persistent","Part campaign and part systems puzzle, Zoo Vadis Persistent asks 2–6 players players to master Strategy priorities under tight pressure. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. Few designs blend Strategy and Campaign this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Campaign",Strategy,26.56,3,7,172,"Nimbus Games","Soraya Kline",1995,/images/fixtures/game_0555.png,2025-07-08T12:45:35+00:00,2026-03-26T10:29:41+00:00,"0.2324,-0.489,0.7179,0.3361,0.3296,-0.5376,-0.8836,-0.96"
556,"Inis: Frontier","Inis: Frontier is a brain-burner Co-op title for 2–7 players that leans into Legacy and Tile Laying and initiative bidding play. Map states remain highly legible despite scale; by late game, up to 18 tiles and layered markers support deep positional planning. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Tile Laying",Co-op,28.41,3,8,93,"Clockwork Labs","Soraya Kline",2009,/images/fixtures/game_0556.png,2026-01-29T18:27:41+00:00,2026-03-26T10:29:41+00:00,"0.1676,0.4621,-0.862,-0.3858,-0.1587,0.8984,-0.2925,0.2072"
557,"Metal Council","Metal Council blends Party structure with Miniatures chaos, delivering 45-minute arcs where every decision compounds into later chapters. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Your group manages swingy economies while chasing milestone bonuses; by chapter 3 the board can contain over 13 modular tiles. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Win or lose, Metal Council tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Miniatures|Dice,Party,69.28,2,8,151,"Arcana Works","Lena Ortiz",2000,/images/fixtures/game_0557.png,2025-10-17T02:21:59+00:00,2026-03-26T10:29:41+00:00,"0.4624,0.1571,0.0923,-0.6902,-0.2188,0.9656,0.4446,-0.4752"
