id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
42,"Campaign under Monolith","Built around Eurogame systems, Campaign under Monolith pushes Legacy choices across 8 linked sessions and rewards tables that enjoy arcane rivalry. Campaign logs track table history, so failed gambits still unlock content; expect up to 6 relic-style upgrades that alter scoring priorities. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Engine Building|Tile Laying|Campaign",Eurogame,59.83,1,8,49,"Nimbus Games","Soraya Kline",2013,/images/fixtures/game_0042.png,2026-03-01T17:52:29+00:00,2026-03-25T06:56:50+00:00,"-0.5709,0.3398,0.5083,-0.7567,-0.622,-0.7316,-0.2952,-0.1977"
43,"Celtic Loops","Built around Party systems, Celtic Loops pushes Dice choices across 11 linked sessions and rewards tables that enjoy expedition survival. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Miniatures|Solo|Dice,Party,36.16,2,6,144,"Indigo Forge","Lena Ortiz",2008,/images/fixtures/game_0043.png,2026-01-07T01:54:56+00:00,2026-03-25T06:56:50+00:00,"0.464,-0.5119,-0.9555,-0.1757,-0.7152,-0.8564,0.4613,-0.276"
44,"Tatari Sunken","Tatari Sunken blends Strategy structure with Engine Building chaos, delivering 112-minute arcs where every decision compounds into later chapters. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 7 relic-style upgrades that alter scoring priorities. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Win or lose, Tatari Sunken tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Engine Building|Solo",Strategy,41.26,4,10,47,"Silver Oak Studio","Lena Ortiz",2019,/images/fixtures/game_0044.png,2025-09-20T22:21:08+00:00,2026-03-25T06:56:50+00:00,"0.9106,0.1701,0.7122,-0.3826,-0.4132,-0.0578,-0.453,-0.9177"
45,"Scout Wily","Built around Deck Building systems, Scout Wily pushes Campaign choices across 8 linked sessions and rewards tables that enjoy arcane rivalry. By mid-campaign, 9 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your table likes post-game debriefs, Scout Wily will spark them—nearly every finale feels earned, messy, and memorable.",,Cards|Campaign,"Deck Building",74.43,1,7,51,"Arcana Works","Lena Ortiz",1999,/images/fixtures/game_0045.png,2025-08-11T05:30:26+00:00,2026-03-25T06:56:50+00:00,"0.3029,0.8128,0.6578,-0.0692,-0.5871,0.8712,-0.2826,0.5886"
46,"Inis of Nana","Designed for newcomer-friendly tables, Inis of Nana channels frontier diplomacy into a ruleset that stays readable while outcomes stay unpredictable. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Veteran groups report that Inis of Nana shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Solo",Abstract,78.59,4,9,86,"Clockwork Labs","Elliot Mercer",1995,/images/fixtures/game_0046.png,2026-01-22T15:05:12+00:00,2026-03-25T06:56:50+00:00,"0.8555,0.6163,0.6233,-0.0383,-0.7226,0.8693,0.3979,-0.2443"
47,"Trio Classic","Part campaign and part systems puzzle, Trio Classic asks 2–8 players players to master Deck Building priorities under attritional pressure. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. If your table likes post-game debriefs, Trio Classic will spark them—nearly every finale feels earned, messy, and memorable.",,"Engine Building|Solo|Cards","Deck Building",71.16,3,7,124,"Indigo Forge","Lena Ortiz",2016,/images/fixtures/game_0047.png,2025-12-22T08:03:42+00:00,2026-03-25T06:56:50+00:00,"-0.311,-0.6592,0.5627,-0.5017,0.5162,0.641,0.3575,-0.4146"
48,"Hidden Arena","Built around Co-op systems, Hidden Arena pushes Campaign choices across 7 linked sessions and rewards tables that enjoy merchant drama. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Economy rails are intentionally unstable: once players trigger threshold events, 6 new scoring hooks reshape optimal lines. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Dice|Tile Laying|Campaign",Co-op,58.00,4,6,32,"Silver Oak Studio","Akira Flynn",1992,/images/fixtures/game_0048.png,2025-05-24T17:05:42+00:00,2026-03-25T06:56:50+00:00,"-0.7265,-0.3706,-0.6581,-0.7487,0.5746,0.2375,0.1031,-0.7051"
49,"Orbit Asymmetric","Part campaign and part systems puzzle, Orbit Asymmetric asks 2–3 players players to master Deck Building priorities under tight pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 10 relic-style upgrades that alter scoring priorities. If your table likes post-game debriefs, Orbit Asymmetric will spark them—nearly every finale feels earned, messy, and memorable.",,Solo|Dice,"Deck Building",88.06,1,5,118,"Indigo Forge","Akira Flynn",2002,/images/fixtures/game_0049.png,2025-12-27T05:21:39+00:00,2026-03-25T06:56:50+00:00,"-0.0876,-0.3219,-0.7746,0.3505,-0.3872,-0.6833,0.6058,-0.5974"
50,"Monolith without Caravan","Monolith without Caravan is a expert optimization Deck Building title for 2–7 players that leans into Cards, Engine Building and Solo and real-time bursts play. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Win or lose, Monolith without Caravan tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Cards|Engine Building|Solo","Deck Building",79.37,2,7,72,"Clockwork Labs","Lena Ortiz",2021,/images/fixtures/game_0050.png,2025-10-12T14:35:08+00:00,2026-03-25T06:56:50+00:00,"-0.903,0.8769,-0.1558,-0.8878,0.1281,-0.259,0.7229,-0.0066"
51,"Inis Captivating","Part campaign and part systems puzzle, Inis Captivating asks 1–6 players players to master Deck Building priorities under swingy pressure. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Action windows stay short, but consequence chains run long, especially in sessions around 119 minutes where adaptation beats scripted play. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Campaign|Solo,"Deck Building",53.17,3,6,82,"Silver Oak Studio","Marcus Thorne",2013,/images/fixtures/game_0051.png,2025-04-29T23:06:36+00:00,2026-03-25T06:56:50+00:00,"0.1397,0.611,0.4911,-0.9631,-0.6121,-0.0603,0.1952,0.9653"
52,"Tatari Pedal","Tatari Pedal blends Family structure with Engine Building chaos, delivering 108-minute arcs where every decision compounds into later chapters. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. Veteran groups report that Tatari Pedal shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Solo|Engine Building",Family,70.27,3,6,113,"Silver Oak Studio","Akira Flynn",2010,/images/fixtures/game_0052.png,2025-10-15T08:53:37+00:00,2026-03-25T06:56:50+00:00,"-0.3102,0.2546,-0.3765,-0.7059,-0.963,-0.8354,0.8466,-0.7434"
53,"Tactical Zoo Vadis","Tactical Zoo Vadis frames frontier diplomacy as a living sandbox: each scenario escalates pressure while 1–5 players teams improvise around shifting incentives. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 8 escalating complications. Win or lose, Tactical Zoo Vadis tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Solo|Engine Building|Campaign|Miniatures",Abstract,78.61,4,8,71,"Silver Oak Studio","Marcus Thorne",2020,/images/fixtures/game_0053.png,2026-03-25T02:52:02+00:00,2026-03-25T06:56:50+00:00,"-0.904,-0.208,-0.0906,0.7735,0.4289,0.4563,-0.5002,0.9599"
54,"Heat Forgotten","Heat Forgotten is a newcomer-friendly Strategy title for 2–8 players that leans into Cards, Campaign, Tile Laying and Dice and programmed actions play. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 6 relic-style upgrades that alter scoring priorities. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Campaign|Tile Laying|Dice",Strategy,34.14,4,6,148,"Arcana Works","Soraya Kline",2011,/images/fixtures/game_0054.png,2026-03-25T04:06:29+00:00,2026-03-25T06:56:50+00:00,"-0.77,0.4295,-0.5489,0.7024,-0.7723,-0.3683,-0.3848,-0.2678"
55,"Conclave under Monolith","At its core, Conclave under Monolith is a Eurogame design where Miniatures, Dice and Legacy mechanisms collide with sequential tactical turns pacing for 1–8 players groups. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. If your table likes post-game debriefs, Conclave under Monolith will spark them—nearly every finale feels earned, messy, and memorable.",,Miniatures|Dice|Legacy,Eurogame,43.06,2,8,134,"Nimbus Games","Lena Ortiz",2001,/images/fixtures/game_0055.png,2025-04-04T20:05:08+00:00,2026-03-25T06:56:50+00:00,"0.3878,0.2931,-0.453,-0.194,-0.9477,0.1329,0.5045,-0.9808"
56,"El Grande Clever","Part campaign and part systems puzzle, El Grande Clever asks 1–6 players players to master Strategy priorities under feast-or-famine pressure. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Your group manages feast-or-famine economies while chasing milestone bonuses; by chapter 3 the board can contain over 13 modular tiles. Because scoring vectors drift over time, tables that over-specialize early often get punished once Legacy effects begin stacking. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Campaign|Legacy,Strategy,33.55,2,5,93,"Silver Oak Studio","Lena Ortiz",2023,/images/fixtures/game_0056.png,2025-12-24T18:37:19+00:00,2026-03-25T06:56:50+00:00,"0.3053,0.7707,-0.395,-0.9769,0.2258,-0.2329,0.0006,-0.847"
57,"Nana Asymmetric","Designed for expert optimization tables, Nana Asymmetric channels frontier diplomacy into a ruleset that stays readable while outcomes stay unpredictable. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 4 chapters, even small resource leaks become strategic liabilities. A standout mechanic tied to Dice means even safe plans can collapse if opponents read your tempo one round ahead. Few designs blend Strategy and Dice this smoothly while remaining approachable across varied player counts.",,Dice|Campaign,Strategy,69.52,3,8,37,"Clockwork Labs","Elliot Mercer",2011,/images/fixtures/game_0057.png,2025-05-06T18:48:22+00:00,2026-03-25T06:56:50+00:00,"-0.5018,-0.3147,0.9239,-0.7716,0.9948,0.8162,0.559,-0.7392"
